jour,mois,saison,temp_moyenne,nb_evenements,ensoleillement,distance_aeroport,jours_sans_pluie,nuitées
24,12,hiver,21.581000381022804,3,11.721974080367222,11.262755268830185,25.10352645861888,176.2455741392258
17,2,hiver,19.668047979534318,1,8.259367819130553,18.759770503071433,37.78232746871839,238.45151516896576
27,8,ete,20.45717063779498,2,8.808670955261217,24.974319609083917,17.22549931615605,70.8161129764635
17,2,hiver,26.572012123847365,4,6.1754100736344935,19.532518904999762,7.442005588213959,76.35597330196298
2,4,printemps,17.29838908431256,0,9.751047214357225,30.868550697763716,21.83976193654111,77.2480740970383
2,1,hiver,22.56770354081757,0,9.390279791808721,11.276748798506738,9.641030947897049,87.77023224676356
28,5,printemps,24.744699949187968,3,6.395145611154381,15.193160655402831,4.422013035289776,75.98031454905367
22,9,automne,16.689437415877954,3,5.880989128309226,8.42683098873606,12.652343052592148,69.84953165864009
23,1,hiver,15.886892922554495,2,6.5349446323454545,29.968452833726495,15.074022052239972,31.500713139602187
5,9,automne,19.248290387095484,2,7.943434702585776,15.275064246241847,10.127502054490417,56.231461477696456
1,11,automne,17.691852048717696,1,8.334214006280451,10.065393441358335,33.2646678213856,160.3340731727106
1,8,ete,25.76166304370752,4,8.076788016477302,16.940403427872827,38.89610004639475,220.70476979541087
19,6,ete,14.991158607176727,2,10.597460217280407,13.03595445905765,26.180880162074324,109.25698645584613
30,7,ete,20.34235684264335,3,6.570086299807883,16.976075548472988,23.841954921030602,112.25822765598734
2,3,printemps,32.730241667022376,5,5.826676017942161,20.20614625472452,18.579518872888887,99.06882688145103
21,1,hiver,22.065282668930912,1,8.00019804370364,24.024605520235504,11.036671858869362,71.60663794692023
12,5,printemps,22.896450721524428,3,4.613830368338108,19.12665529944531,36.02910231073635,205.0010826115575
26,12,hiver,25.803412478485626,4,9.391474997021236,20.12645349667338,19.371465029096555,134.7656525443113
6,12,hiver,17.685254672873203,3,8.195926528952253,17.092023884649347,15.374145279334996,100.22941324218564
23,2,hiver,14.59290185627298,2,7.323923918180108,12.441508863751704,30.147566240032027,186.15412484844666
4,5,printemps,20.882556380813725,6,7.212894253501721,10.767298785170494,19.264158101195868,152.81611588517924
23,8,ete,21.327019141742685,1,9.819991564242466,18.177571098318193,29.77294243091479,141.31045425649427
11,11,automne,11.908946026434194,1,9.75629587067706,20.42319889271607,15.902512934644562,62.7875558414015
24,9,automne,21.87535957341389,5,7.507256283173294,17.806927393868747,30.17636925453673,150.73613576987742
27,2,hiver,25.349252493505197,1,9.183537647115758,10.95336503569329,29.797672169413637,214.10773473560081
17,12,hiver,15.435259634879953,3,9.726740923680676,21.00700046634086,33.248284219900924,195.65368640996726
31,3,printemps,22.177779241874067,0,8.671052451249425,28.146524414521572,12.905751604065067,51.4391429394535
6,3,printemps,24.461318301850667,9,7.58906996074255,19.42676743244426,19.1696056362101,150.42486029657502
24,1,hiver,22.933391042650403,2,8.762335414981202,17.10234711211959,39.47770078936249,265.10034912690634
5,8,ete,23.405031193707785,4,5.9218267141412495,19.697529798782405,17.535879208955485,83.83451831861481
20,6,ete,18.775998790968494,0,8.142211138587852,14.478100777184405,28.110257980324768,123.00725184153721
2,12,hiver,14.36247831129702,0,7.533747488747486,14.155504353519257,42.90565017621922,283.8376891805863
6,8,ete,17.764267688080434,1,7.220268752413063,22.257070440473182,1.5095880413253795,28.223334381886197
22,11,automne,17.069714490646877,0,4.54695797627314,24.951607645161662,17.20444362028425,39.29667488809326
11,9,automne,19.59870476896227,3,5.9448044971751415,19.2645082390279,20.018701838918762,79.00666720770255
31,5,printemps,25.46635452729965,1,7.0282103517492365,10.131174761921166,2.011213407261039,76.2526735180411
16,12,hiver,13.440799359179156,3,9.790078361277512,21.766744632678755,15.440287820194573,84.69105442356293
16,3,printemps,20.721250114086953,0,8.571646980807975,30.336910851687243,10.286187229459339,38.08285623302593
1,5,printemps,14.682991772410736,3,9.879348496055805,18.780509182758575,28.57685468350844,153.1437002689376
9,5,printemps,16.299765410886145,3,10.48582676480026,19.110771122982886,2.6735264487240187,49.04086526659214
28,5,printemps,22.79370376305921,3,8.65861829049899,15.636832349430309,38.89322621980546,261.2065072505928
27,3,printemps,14.050274733171504,3,8.280586821360593,22.40676998946705,26.89897413257945,133.79024373600734
6,11,automne,23.671221448514892,5,6.054012006629579,16.645082677526936,9.461784197729614,84.75076912526637
16,10,automne,13.239177766876375,0,11.973342529146619,25.10750948834297,30.264194548719775,120.19144745580479
29,4,printemps,23.3349020171908,2,5.164311856579619,16.712097267574222,25.96979673517511,132.89341076179315
3,9,automne,12.25234365210744,2,8.23746817641699,21.708957340594818,19.612323752093253,71.22688297500935
20,10,automne,16.910936603716923,4,9.665598007090765,19.7682787697022,12.785431174241335,69.93080254854839
28,9,automne,29.482471915647807,0,9.693475155062675,27.775558096546504,25.47663282007484,94.38497385170112
27,2,hiver,28.542731848834432,3,5.689821819121352,22.047396930990242,21.229203657479292,116.99717082626373
4,8,ete,17.937376737414272,1,7.160193994264819,26.935036595624606,13.107594877348154,32.49750727804757
19,8,ete,21.949802930149506,1,6.402090455764673,20.543117503885835,6.5674490590382675,47.475298204834544
26,7,ete,26.02034009442442,6,4.03913154086796,19.146298497428592,11.494109791628663,73.324053007091
3,8,ete,23.406480872102357,2,8.260653483489923,19.809046152323877,14.967021443627749,77.2611438601951
31,3,printemps,18.632678767725878,1,6.564769207520046,16.142953993114038,31.624872841914748,170.4071008253152
19,6,ete,16.256823429818333,2,11.010964569422692,22.65834391851936,28.607589497572413,123.20823185738439
20,1,hiver,24.34051571478965,2,9.230348876377345,16.548208295982565,15.499324656859248,118.81889996150258
7,7,ete,25.653516543072506,2,8.082803900428214,20.562315207589247,15.888060403076071,81.026384420488
20,1,hiver,28.578509171971938,3,7.054600935258262,24.27600983231956,29.913522795516997,164.01967861942143
9,9,automne,11.563752882734645,2,8.23023213957135,27.91774454888469,22.673467494252627,75.63416960515269
1,1,hiver,13.734376058994737,1,7.48825236816844,20.81430041932495,22.534147598742997,94.7034521180451
8,1,hiver,25.809618010735402,5,8.139078217786217,24.306035280330164,12.966245945056816,98.60294629500076
7,7,ete,12.242347266249116,2,11.803271541663937,23.70943875190407,18.765811429518543,70.88612510728747
18,2,hiver,26.192749774559665,3,5.870487689304644,18.08811454589512,20.042616672190878,126.92789383899051
8,5,printemps,18.92533747007304,2,7.662716262703453,30.539017272120887,19.08808253026289,54.24895969876517
1,8,ete,17.395430903316576,1,9.412776800604448,17.118788985605285,27.34067911855863,119.53892694534869
11,8,ete,21.027142981357347,1,7.199718316428351,20.454973130747828,27.6535383941605,115.40892148448566
28,3,printemps,13.273157738822507,3,11.16108368121674,27.270598766992137,10.810421653004633,67.89022174532109
25,7,ete,24.12007415299176,0,9.356918306023676,27.147291213994116,14.997854842491227,54.86707701734277
25,3,printemps,28.448184988473486,0,6.562219169660753,20.07160199017831,13.126264667797038,60.51982691108552
18,6,ete,24.352881079071206,1,8.408137404549965,24.95208373920314,33.885257661102145,158.34803438237543
23,6,ete,18.767456537229297,2,6.590782531624398,18.880138317782222,42.5349052976584,218.4253140056189
31,3,printemps,12.309821461172795,2,6.406683371291811,17.55660554850471,15.363786248630886,74.93923680715784
30,7,ete,12.502062718985336,2,7.719604040580839,13.9360546344078,18.32904754443117,86.77845291562066
10,3,printemps,13.351783488803461,2,10.527522323803563,23.619406827396404,28.423148311973314,138.1255503497877
3,8,ete,19.93860861443841,2,9.490890079569434,24.14610465634228,12.92788920770277,62.676938938705646
7,10,automne,20.567000316363025,3,7.954844787005488,17.16055352222169,28.649083275824765,129.99663431238656
28,4,printemps,24.342217553704977,2,9.562372389604786,21.340500169926173,19.79130736937788,123.57641014907122
16,1,hiver,11.019855067584622,1,8.537237420831657,33.25494213935967,2.562602970500368,3.4687352996938343
26,4,printemps,26.556051151962,2,5.6602139487494245,25.733411500586822,6.9956641962830535,55.19691843654459
16,7,ete,23.472031594726857,3,7.709724761623379,15.492580287105692,16.621459327492083,84.3088241733503
25,11,automne,18.365818534689325,1,7.853680808037069,25.00781139881694,32.22948554790846,137.410955388648
20,4,printemps,14.0511922913395,3,9.523380673851925,15.515691093746597,11.074654016110218,79.25868743659304
28,6,ete,26.245703208455595,1,6.867058998795807,5.523908440726576,14.65899398692035,90.56150208425831
17,9,automne,18.49953019381308,0,6.174670848678459,19.897939283669356,22.111242267825975,82.40321625580847
2,1,hiver,19.899905503277857,3,7.908906086426386,27.816007297964926,3.3123504393899204,36.963050189461995
1,5,printemps,21.91805985393966,3,6.709150992010894,26.987239802184707,22.985532810576476,106.22081366054898
16,11,automne,15.434005471091943,2,7.352981560832728,21.886175845463274,4.562599139008981,43.484693927658526
30,7,ete,18.589097104873755,1,7.838240854217747,17.291352933750527,25.671842094617862,107.52529469449303
12,1,hiver,24.3265845101019,3,7.2339116725510895,22.432248419563233,11.912219177626053,72.37659862402558
5,4,printemps,23.820480392481375,5,9.926365485705633,18.654199148445446,10.579508597851847,103.94171406488356
5,6,ete,23.865536033476186,4,10.828590212008843,17.431721540153447,22.727966245317937,126.84115638763197
27,2,hiver,14.224101244297842,0,9.725821485916429,25.310011011527855,27.93990509501066,127.21731466963124
23,10,automne,18.817098246354295,2,4.457605669690273,17.369821101447034,23.76259856057187,91.24581994190713
9,5,printemps,18.018030824760977,3,6.716052675396331,25.63618278238038,22.076434998503558,95.4120142630553
9,11,automne,22.12589421137351,2,7.6426957619356095,17.039070190180936,22.218022094172305,96.76687162790152
3,10,automne,21.67828994824449,4,4.307453481299848,30.292459774114448,23.82321887761662,81.3840915099347
19,1,hiver,20.77713665371468,4,6.248216565701439,11.796827798574403,24.48036196048504,167.77317572200275
16,6,ete,32.32866977709965,1,7.6171400615349,15.21615334147716,16.05718949933047,62.71132685060365
16,6,ete,18.54596959927981,4,7.102051837741877,19.223161329048388,26.5450294878074,124.39265093940459
3,4,printemps,17.960884569657278,0,8.017300354617838,10.079780484059684,12.018097748187996,70.3779613829277
20,8,ete,14.21625164831972,1,5.238343277446091,7.145069286224171,30.913932636213744,143.01025736957848
24,4,printemps,12.310763370355648,2,7.079435298566327,10.122961915446957,27.82443648788482,157.49889441425003
22,8,ete,13.898413113921123,1,8.303819501453159,18.53955394844496,41.809010045847074,203.15116054758508
24,8,ete,16.4065903727836,6,8.02040294284974,18.666449950579434,25.138484513055698,121.18566857527361
1,5,printemps,26.550365472189263,4,8.893787155295765,21.66499740616433,29.090996865475898,168.3089216687649
24,4,printemps,20.195819521809295,4,8.777148723995067,19.01499259111829,4.39461711987396,70.3553616390683
20,12,hiver,20.966653334763667,2,7.185786062491671,21.497582322554244,29.41696742305723,166.71164835969958
11,2,hiver,19.518633458989516,2,8.240237766150244,17.748917927807987,31.764560223642636,183.92193945988168
17,11,automne,21.826504965108942,2,6.400013810609927,23.574078787358406,35.04721293388451,163.42849221689875
8,3,printemps,27.01036073608922,5,7.459543361945425,22.97155001586761,21.204663523414993,126.92660890275282
4,3,printemps,10.030345818659821,2,5.888765056100588,18.366536900712404,16.5810662389199,85.18928190405882
6,4,printemps,26.0916865779269,3,10.130848864552517,22.66505717336195,9.10485224723379,81.3386803330473
8,4,printemps,7.424807737324965,3,7.453011398938536,19.046770320256652,10.019640381329612,72.94501162199136
20,10,automne,20.14101355760964,0,10.127886892456127,12.388370423034473,19.743933254442837,95.03170787398702
30,11,automne,30.95953677372208,2,8.62299213737689,24.52248320691311,2.48562002796168,37.58829990864626
3,11,automne,23.40328969765772,4,6.228675476687537,15.465919767007854,12.31781391918701,75.7435379143524
16,5,printemps,21.865294676603185,2,8.50221319800304,24.469119775708837,20.895220507606513,96.24674263071171
30,4,printemps,30.009729834014866,0,9.61943653017569,21.620133860585117,20.672034527102113,92.50842475333266
25,11,automne,16.484685509994282,1,7.844838416794973,19.577388454914388,10.306062466291701,39.21277864586487
3,10,automne,22.169837112325236,1,8.148058704682477,10.61503302274457,7.6613668954136305,70.30388652078372
25,8,ete,22.890585487369464,1,6.897085383289844,27.69872778707222,9.154875436139832,35.09987317769702
29,6,ete,17.387989328864872,3,8.048206452954695,18.184430693229558,17.7914784119513,77.91396202330941
18,6,ete,17.829449102520098,2,8.475796377604283,23.172817935777914,41.29797143083265,209.44040530952157
14,8,ete,17.281102833883303,3,6.842368371762979,19.430129383146095,30.603390860672718,135.4753029973903
18,7,ete,20.43657487004282,3,5.841408126640691,18.64282332218806,22.14194403884241,95.91314897576078
2,10,automne,22.733458028856564,2,10.57594099916639,20.96403919198495,25.538907653437022,117.05997381523473
22,11,automne,20.616151364573312,1,9.208241011969482,20.132861417209234,30.158648738801414,131.62710769315217
3,12,hiver,23.547309087149277,1,6.9046837892572315,18.66503604912106,26.756186509289908,160.10612179799804
16,10,automne,10.154263570132262,5,8.439314514316111,19.72342720693924,16.91790026572743,86.66575348821475
29,8,ete,18.908744181285815,1,5.042842664654022,22.135323281358552,11.544117934284616,30.984266834730228
9,2,hiver,14.882903448246768,2,4.0458580521792875,22.48909588379147,18.747258292744625,81.64296786605271
4,9,automne,21.50861256341449,2,10.168266174955601,20.216786063719645,30.042416669119206,152.51219966043658
1,1,hiver,21.434587143361615,0,8.459102280523082,23.104684949072194,17.29608824555759,81.66209178858726
4,8,ete,19.421889425212722,0,7.904595061030768,17.879650977784568,8.953243708623502,38.75099823123737
1,12,hiver,22.551395052660354,3,8.465314409625906,31.124431904982277,2.7655200722567734,51.626894849698296
14,11,automne,24.98906359132014,1,14.452263317839403,27.427943040038905,18.789692383217886,86.35575884472956
21,12,hiver,19.697397388468456,4,9.738190572490648,23.812214974158056,9.743577574621584,83.95050703314106
16,12,hiver,14.74152555950149,4,5.909119467250386,10.292097530814747,15.634841136237323,102.9283747023476
20,4,printemps,12.093712145402595,1,4.63924721615935,23.03009569427491,34.56232528853321,173.3118132859449
24,4,printemps,20.180550876650642,5,10.109071526718832,18.316814585689727,19.461502887530596,125.45015989919403
8,5,printemps,21.209333507567706,1,9.712191708460015,15.106596342953235,12.495392252512225,102.08283031044387
7,8,ete,15.152380552400105,0,9.150121535100881,18.189519748475902,23.087512809918692,85.36139514760957
3,5,printemps,23.628834115815163,2,6.374241938201214,15.6608263303529,39.209546670802496,261.0575092068419
17,8,ete,17.705215570877133,3,8.72657077976795,22.534015468797527,18.793037515929743,72.1281864519745
1,10,automne,11.717835674144247,1,6.553309662513069,28.079970312816137,-3.555263026519711,8.06866316421098
16,1,hiver,26.282181711725947,1,9.325563772041923,24.13014395853391,26.500765765259796,133.39817635251782
12,12,hiver,25.719939596010818,1,9.965313814544682,33.81262620394793,23.46430060926837,114.99326776488299
27,10,automne,9.92200281668451,3,6.91305448234093,12.231937852122977,20.90122355495726,105.5464827601001
19,9,automne,17.186998591731538,2,10.263620322430848,17.469826477654465,17.808227413390323,73.59552337303182
22,6,ete,16.992081592928617,2,8.22970479912542,15.284874038288448,11.927278251152181,66.83161134139547
23,3,printemps,28.197443297087514,0,8.983746424883972,26.146841571799293,35.14974223933857,191.22361455254074
22,8,ete,19.503536449791717,1,5.380733272618391,18.89724821510731,1.616906652909524,38.96770091582896
14,9,automne,12.52060900972291,1,8.4644290119098,20.94758098238627,16.910389191882608,53.2786201965706
30,6,ete,24.410523911204393,5,6.648831225170664,23.168427659865298,16.67659828414127,92.48160187536939
6,11,automne,13.846122271169595,4,8.949266908028347,12.726055747316291,28.534418023971934,145.38707305340716
6,7,ete,18.698297546391196,2,10.934325339302525,16.893255183975015,32.35660645383744,166.87319208596972
13,1,hiver,16.151155610595616,2,8.579040418632705,24.986329768489572,17.732661899725073,78.74059820934701
19,5,printemps,17.1977245086003,0,6.198290187133633,17.259560497460402,21.929658522686864,90.38655897891104
22,5,printemps,24.686290447819694,0,9.252932183555172,11.43178515465654,22.77986814477239,147.64663892868847
8,10,automne,27.60665080666083,1,8.803577491575433,15.488685561578759,30.533262394095843,154.75109475121366
27,4,printemps,13.628156268103108,2,12.117203492800618,18.56865973197367,30.327304473630647,177.0144961090472
27,6,ete,23.130382127539086,3,8.507935921801886,20.83380259944714,14.61586455501069,76.10239329797469
2,7,ete,16.33623185155002,2,6.829050017551863,19.6459334502474,24.379014014363108,90.63512165303634
21,9,automne,16.491640449879622,0,9.541282451292755,16.92891079028513,23.83251792472864,83.97389153860044
30,1,hiver,22.453181107113572,1,7.744643855388813,24.69656719424235,18.84090053150131,89.05576078767264
1,6,ete,14.860486171431525,4,8.160501979423547,19.354695317190455,23.737817340321595,106.08208382025863
28,7,ete,22.353013003875223,1,6.143047939248896,21.047006809989618,20.20187761876225,81.7047784120248
15,3,printemps,23.650566782548676,3,7.755130374393173,17.19522011305784,21.578905991144865,125.58836890700391
1,8,ete,17.837338691504907,0,8.061609394980872,27.54470132120106,6.43993688287501,23.371011404434057
5,5,printemps,26.635390510068333,1,7.743302648526244,18.041844473965696,10.820386279313709,92.9143620258035
28,9,automne,13.635876939692466,3,6.818225275138357,20.373464332966304,28.177555095731915,110.49590132734245
29,5,printemps,26.72703095305836,2,8.57645826069059,25.1749972106344,7.894121231808812,58.974682636183076
16,9,automne,10.280062852574336,3,6.153055166316332,21.400211305299795,24.701092091956937,97.68645215505074
19,10,automne,33.498570702097545,1,5.68201079895201,21.275448482187407,19.18574018974549,56.92194351138693
4,4,printemps,17.968988806890838,1,9.419072341452882,10.131722453016932,30.30654729329831,180.30671108429325
3,9,automne,14.188464218061911,2,9.235500356174569,23.403175008469425,26.488005420966854,97.89817415457335
17,5,printemps,18.83664045740001,2,5.384791038639295,20.27793470106745,15.467208295431648,65.47605598473801
17,10,automne,14.767610286877858,2,4.340889907135075,22.70782551586275,17.767516521284502,49.63833756957625
12,9,automne,21.934826494272713,4,5.982515909206863,20.916065241844183,0.14462185439914776,54.18650560248262
28,3,printemps,26.838286657350736,1,7.743402011053604,17.204212214385638,18.69601884807271,113.38389411452415
30,4,printemps,15.032718869716613,2,10.308699149531012,24.471535832747975,7.298512573958096,44.685586016374124
29,9,automne,22.896996195870017,2,7.69451086437496,20.99063305639958,17.812936419914436,77.9189214629861
14,10,automne,12.336323155521203,2,6.461277902543937,13.553067544785451,13.620817660441304,67.61377840632707
21,11,automne,25.164773666143063,2,8.297172458166122,26.542585781730814,11.23370798110519,56.41343453180821
6,6,ete,22.081181834637977,2,7.771967769500839,12.84760217806264,31.877245121202137,164.35468714453705
3,2,hiver,25.380916606651603,2,5.237985385094005,24.504646171252713,7.237891029929461,57.5860178066251
28,7,ete,19.388265486794474,1,5.249874230162577,27.434658859651037,10.369348865881546,22.806889257902704
9,2,hiver,17.82421701072624,1,5.303604995769414,14.468522820183686,13.017889566099203,64.93884640545434
5,11,automne,24.080587180286663,3,12.959703069815873,19.38619106631056,15.188819411294087,88.26590831053312
24,2,hiver,13.459757392207907,1,9.719962880547227,18.920258769329116,11.232214885284558,62.97728076610105
29,11,automne,11.285878341332124,2,6.812567882929275,19.145144224095556,16.408515076937075,56.32801276716637
17,1,hiver,19.97519007979981,3,10.216533645657863,29.15119177616532,23.021543168188646,113.1928216264015
14,11,automne,18.052016965706038,3,6.8638874246770705,14.526405635414406,26.698587580289654,124.97284539112331
21,11,automne,22.76916665890773,5,10.15036079394746,18.46716477560501,26.213079574102526,137.3464858644701
31,12,hiver,25.457757121569983,1,8.160612914138909,27.516612494108756,0.9179742166893554,43.52455920703406
3,11,automne,22.665070395755695,3,6.682297500405406,18.38525585830426,23.801958935114374,112.68516578057114
28,3,printemps,25.059516559133726,2,9.35964069165794,15.32110142066752,24.418984927131266,151.04481928097888
1,6,ete,21.60526166666082,3,8.27503914544737,21.31507340884874,13.376008562888241,67.51207250365903
20,8,ete,22.47297874160549,1,8.796535544358651,24.028202708535076,36.67684206307139,176.49000726577924
31,9,automne,19.416713950838645,1,8.431014046368217,18.035795149258515,30.876662318145872,140.05656623974505
29,7,ete,22.32522730507591,4,8.410029545741857,22.771841954037725,18.169756168589554,89.380398875296
21,4,printemps,20.833264142817566,0,9.601107776173489,13.116924529627184,14.040316947317672,87.29004020041437
23,6,ete,21.62588398264532,4,13.167613697635336,13.394864582907028,36.51444460942959,225.25589335270905
1,5,printemps,19.166379834565806,2,10.497583801099116,17.79956859873686,19.809862621405454,103.19270252028835
3,8,ete,24.04464600235649,1,8.43929032056609,22.95008709995864,20.85037057660407,90.88135572053959
18,1,hiver,16.44773725082524,0,7.378786170200853,23.80748990492543,20.724565971258492,78.76337725257066
25,1,hiver,19.908254895479466,3,7.598530163996016,14.089919762709684,43.03104471215981,319.1367143203429
10,11,automne,26.558919501037877,1,5.487741410779101,23.622103523662897,17.834847358929604,64.80222729267867
31,6,ete,15.256390885394374,1,9.329087085106433,20.8325352021739,19.763580232011833,60.964679237108385
22,10,automne,9.190772691236846,2,5.970154616683315,15.603976527743411,11.689373370011406,69.81838368633207
26,12,hiver,21.83228583148986,0,7.255091375901474,13.329058239885008,16.105005577363602,104.8856425435377
3,2,hiver,18.715227548232505,5,9.340697405803999,21.149115774521626,9.686078057135017,79.78280857289394
8,5,printemps,25.054311201859196,3,7.525349392406948,26.44781612082723,11.89266746966878,75.13987527418129
14,1,hiver,19.34742460051503,0,7.015424018941494,20.177612153889786,1.9004834219226971,38.94882540971837
24,7,ete,16.978304642183442,3,5.605038627788714,15.325395752968818,28.815245709787682,123.15110878866344
18,1,hiver,19.620913020908933,1,10.410653464609622,10.659888564602868,21.56746337585913,151.05814863249512
15,4,printemps,25.465342933066054,0,6.333556269094242,27.647454234443046,22.391092922808202,85.89719790200962
22,9,automne,22.876848135961875,1,6.828248346104102,25.20925305159881,19.475616934671315,77.63359993203976
23,1,hiver,7.830488717259827,1,4.416541160332278,21.510384243858006,20.717660175173425,100.25931186702468
2,4,printemps,20.928837460433858,1,7.960277904384199,27.389969836327303,36.19139071250437,195.290589072982
31,6,ete,21.178810662007024,0,7.3334102272768815,21.11959549876797,12.312272081652594,51.43494174021694
27,6,ete,19.908750173997404,1,8.363715833936826,17.344815246911583,22.783567982791823,99.68763742880681
10,12,hiver,16.945550542157054,2,5.650736646084853,22.77566122525105,22.729911428250087,98.73812022988014
2,8,ete,25.97265937253222,4,9.468361587070271,15.851371618661043,31.41989228395758,171.3259663459369
26,1,hiver,26.220169740674308,3,4.321578894307768,15.021760910734095,24.386548125537512,152.07200908281735
17,7,ete,8.98419769587069,1,7.815645000035189,23.858035548036344,24.889188448273508,100.39733458839922
8,1,hiver,16.01020261129278,3,8.230976566279168,24.27879383782041,7.417304294601436,52.952470098117004
1,7,ete,19.2763467435714,1,8.11554801341217,13.631308597562953,11.910976482950183,66.52353942982121
9,3,printemps,24.74254101858335,2,8.315509742320534,13.816011587790719,8.331115959364073,76.49255547428655
11,11,automne,20.17426438195883,2,9.577343368521733,17.77475153183494,-4.758717974880554,54.92814038775561
22,8,ete,16.582030999175384,2,10.6493974099461,16.443475834101687,23.97199336107638,106.14531838523617
16,3,printemps,23.547667886536875,1,7.688784143374119,22.382443815826843,17.38371160091987,80.37788396599707
7,1,hiver,18.943319572245038,0,6.064314729720773,20.24024918882795,23.990716885796925,112.48595915253297
29,8,ete,19.4129957042252,3,9.121434564585513,25.824531288183028,20.354892805355004,70.18717017003726
10,3,printemps,19.86420783297962,1,7.439521230511618,21.586288626169917,22.404363152036094,105.71788765671745
23,2,hiver,22.87154220419242,0,10.52923942324436,16.77711585164161,33.381154117717024,226.14314099556765
26,1,hiver,18.457251991631065,2,6.796066771255749,10.544355690567771,20.072950892759536,122.04850403001211
3,3,printemps,23.43473246323611,0,6.283978222734438,20.897279921385884,26.689892181038264,128.08299040010084
18,2,hiver,19.634655157964637,1,8.287587501905353,11.448359448818614,16.97756313965924,116.32706606401315
25,2,hiver,14.66491706791062,2,4.5191644175260155,16.71522381539582,28.247881200122585,138.0059312792819
24,6,ete,19.81611847152276,1,7.065142572483433,16.39136610951662,7.603623452802193,51.920727232325525
13,12,hiver,14.923932984273925,5,7.340318846783303,17.457864425582844,1.624437985000469,62.11775838109356
28,1,hiver,20.20493394887971,3,8.440944641545364,13.419828700365711,41.06660471664436,294.69172667589703
26,2,hiver,24.14736964615733,1,6.007455807459602,16.373616959450253,38.36304152313244,258.1420049049677
7,6,ete,14.631854969989426,1,6.240999055464097,25.729522892259,0.5448550355362123,12.227010407609558
25,3,printemps,21.821367029022195,0,10.3138273813928,25.715742437874667,19.63886674023723,77.86596957604584
4,4,printemps,15.854812708233961,0,7.973077090828696,27.662498877329856,21.49916343078642,74.7007411054674
13,1,hiver,21.008502799582736,2,9.729274367805921,20.050732628718873,27.22971581968389,161.55630249567773
20,8,ete,24.30102121010242,2,6.916425197233075,21.356095644491234,37.39208896551233,190.16718258997741
1,7,ete,9.352434629449792,4,7.891098075158249,25.803057088468293,9.385897479808822,60.92298611918926
8,7,ete,14.427620865643274,0,8.429068854058427,12.646695215314413,9.923181744845522,51.2400293809545
14,3,printemps,18.15510277445039,1,11.495109815246526,24.028142533518505,19.98828823808786,98.72621872659467
16,10,automne,21.575202445908076,1,7.564763639657038,26.511723616978276,10.364219661145288,35.84640198336445
14,10,automne,19.16808335320838,1,7.6674622125592435,15.55519836981188,-7.141367785104727,56.51293885632997
12,3,printemps,19.770596090095406,2,10.196306055473476,26.913195728018298,17.727599352251094,76.00789462733005
19,2,hiver,30.214922626756284,0,7.240377123029825,30.288580401507915,28.575439071566905,116.04989306478014
23,12,hiver,13.937713605753862,1,8.569258383345508,23.889233352554143,19.79532614461348,72.01115324455795
15,1,hiver,25.67742508181385,0,10.021918412838064,22.97252184330062,26.24045259149802,148.3213713586923
28,7,ete,18.250109364227917,3,6.848316256602119,14.401119754353708,24.81006203954252,116.22657197761158
2,7,ete,22.747373962493672,2,8.680924892967314,25.34601964520462,9.73014374608032,56.25104620876671
2,12,hiver,30.644732778728,1,11.491101420290025,14.872046736814434,20.68021544379055,121.32476724949905
23,2,hiver,23.44339011842713,1,9.842636097676307,21.848704013201818,4.748393509609901,69.92443382885722
31,7,ete,21.86247854895,2,8.569866139369623,22.355475536655124,14.880893385147958,70.72560963991084
22,8,ete,27.99561167574688,1,7.5513573763347335,3.518734940087352,20.504531844519324,121.62304371960957
19,1,hiver,25.623993222965957,0,6.791363437450324,22.029016917678756,19.988473337119274,93.87922510251143
25,9,automne,16.003029619192823,5,6.023628153528385,33.10737393239244,7.09065123189429,9.849731746220266
26,7,ete,21.47262371226928,4,11.019247919931356,9.540717888647643,9.110045137944471,100.27110163663829
31,3,printemps,11.412521329296203,2,10.63094209074,19.730540029934325,22.909596296578957,119.87304635721482
30,8,ete,17.299233058128745,0,6.6857710449188446,10.264423116326904,28.273934353033006,123.36850495471582
29,7,ete,21.570264837999297,3,8.675373996156278,15.529292805974114,17.93032506510103,96.3796237582264
22,11,automne,16.989473236093705,2,8.222652997012622,10.351115725898481,17.42973320746779,87.40823454361325
26,8,ete,21.36683372985962,6,10.368830922648147,20.797711634986086,29.312760000029222,163.28374097529093
26,6,ete,19.933076921734806,3,8.7656023966027,23.968024016297974,12.279338859727359,48.94363733042219
22,9,automne,22.682083661975213,1,7.954362478539304,22.04869316384546,37.270295661041175,186.84206593611367
17,5,printemps,17.879004889859445,2,6.916628795408639,15.34908765271214,6.547272953502514,56.69594756068626
20,3,printemps,15.299255427816433,1,8.681735690251655,16.953026217020362,30.48496331488794,165.9023823644179
10,3,printemps,27.390634130866303,3,7.303634858074759,21.361363430428195,25.391678441530573,136.40931680866464
6,1,hiver,17.521516286550277,0,8.441369890259683,15.505380049305398,44.101205223951915,296.8860456483279
15,12,hiver,23.300052965585593,4,7.848057841083372,13.35602445742179,8.788306796178922,107.14777602786613
22,8,ete,27.17623513236268,3,7.255016240259706,18.804364699490193,-3.340228586009708,60.52447424773953
11,2,hiver,20.81334999498766,1,6.054518452736362,15.276458953637961,32.49446367295391,194.16200846723518
